XLabel,Wavenumber;;;;;;;;;
YLabel,Absorbance;;;;;;;;;
FileType,Absorbance;;;;;;;;;
DisplayDirection,20300;;Palha de cana de açúcar;;Bagaço de Malte;;Casca de babaçu;;Cana energia;
PeakDirection,20310;;;;;;;;;
1975.489054,0.013453;;1975,489054;0,013453;1975,489054;0,001617;1975,489054;0,0106;1975,489054;0,015657
1977.352723,0.013532;;1977,352723;0,013532;1977,352723;0,001511;1977,352723;0,011341;1977,352723;0,016327
1979.216392,0.015573;;1979,216392;0,015573;1979,216392;0,000413;1979,216392;0,012182;1979,216392;0,016383
1981.080060,0.015832;;1981,08006;0,015832;1981,08006;-0,000217;1981,08006;0,012838;1981,08006;0,016575
1982.943729,0.016115;;1982,943729;0,016115;1982,943729;0,00029;1982,943729;0,011579;1982,943729;0,017504
1984.807398,0.016844;;1984,807398;0,016844;1984,807398;0,000551;1984,807398;0,010611;1984,807398;0,017204
1986.671067,0.016685;;1986,671067;0,016685;1986,671067;0,00075;1986,671067;0,011608;1986,671067;0,016372
1988.534736,0.017461;;1988,534736;0,017461;1988,534736;0,001123;1988,534736;0,012475;1988,534736;0,016748
1990.398405,0.018294;;1990,398405;0,018294;1990,398405;0,0015;1990,398405;0,012603;1990,398405;0,017598
1992.262074,0.017186;;1992,262074;0,017186;1992,262074;0,00126;1992,262074;0,01201;1992,262074;0,017442
1994.125743,0.016379;;1994,125743;0,016379;1994,125743;0,00089;1994,125743;0,011218;1994,125743;0,017103
1995.989412,0.016417;;1995,989412;0,016417;1995,989412;0,00161;1995,989412;0,01175;1995,989412;0,017421
1997.853081,0.017326;;1997,853081;0,017326;1997,853081;0,002214;1997,853081;0,01247;1997,853081;0,018273
1999.716750,0.018460;;1999,71675;0,01846;1999,71675;0,00227;1999,71675;0,012214;1999,71675;0,019184
2001.580419,0.017247;;2001,580419;0,017247;2001,580419;0,002489;2001,580419;0,0119;2001,580419;0,018846
2003.444088,0.015796;;2003,444088;0,015796;2003,444088;0,002027;2003,444088;0,011736;2003,444088;0,018368
2005.307756,0.016166;;2005,307756;0,016166;2005,307756;0,001305;2005,307756;0,011705;2005,307756;0,018441
2007.171425,0.017679;;2007,171425;0,017679;2007,171425;0,001396;2007,171425;0,012019;2007,171425;0,01844
2009.035094,0.017633;;2009,035094;0,017633;2009,035094;0,000663;2009,035094;0,011974;2009,035094;0,017916
2010.898763,0.016619;;2010,898763;0,016619;2010,898763;0,000127;2010,898763;0,011616;2010,898763;0,016885
2012.762432,0.016181;;2012,762432;0,016181;2012,762432;0,000952;2012,762432;0,012192;2012,762432;0,015519
2014.626101,0.015729;;2014,626101;0,015729;2014,626101;0,000342;2014,626101;0,012007;2014,626101;0,015868
2016.489770,0.015061;;2016,48977;0,015061;2016,48977;-0,000745;2016,48977;0,010781;2016,48977;0,017331
2018.353439,0.014126;;2018,353439;0,014126;2018,353439;-0,000225;2018,353439;0,010675;2018,353439;0,018075
2020.217108,0.012657;;2020,217108;0,012657;2020,217108;-0,000378;2020,217108;0,011368;2020,217108;0,017569
2022.080777,0.012355;;2022,080777;0,012355;2022,080777;-0,001122;2022,080777;0,01187;2022,080777;0,016855
2023.944446,0.014070;;2023,944446;0,01407;2023,944446;-0,000342;2023,944446;0,012149;2023,944446;0,016634
2025.808115,0.015809;;2025,808115;0,015809;2025,808115;-0,000445;2025,808115;0,011588;2025,808115;0,016348
2027.671783,0.015979;;2027,671783;0,015979;2027,671783;-0,000699;2027,671783;0,010502;2027,671783;0,016506
2029.535452,0.014971;;2029,535452;0,014971;2029,535452;0,000337;2029,535452;0,011261;2029,535452;0,016682
2031.399121,0.013625;;2031,399121;0,013625;2031,399121;-0,000109;2031,399121;0,012351;2031,399121;0,015955
2033.262790,0.014143;;2033,26279;0,014143;2033,26279;-0,000829;2033,26279;0,012799;2033,26279;0,016282
2035.126459,0.014961;;2035,126459;0,014961;2035,126459;-0,000025;2035,126459;0,012392;2035,126459;0,016597
2036.990128,0.014871;;2036,990128;0,014871;2036,990128;0,000303;2036,990128;0,011583;2036,990128;0,016474
2038.853797,0.015131;;2038,853797;0,015131;2038,853797;0,000178;2038,853797;0,011218;2038,853797;0,016277
2040.717466,0.015087;;2040,717466;0,015087;2040,717466;0,000413;2040,717466;0,011043;2040,717466;0,016721
2042.581135,0.014876;;2042,581135;0,014876;2042,581135;0,000534;2042,581135;0,012097;2042,581135;0,016826
2044.444804,0.015205;;2044,444804;0,015205;2044,444804;0,000617;2044,444804;0,012618;2044,444804;0,016666
2046.308473,0.015147;;2046,308473;0,015147;2046,308473;0,000445;2046,308473;0,011221;2046,308473;0,016851
2048.172142,0.015991;;2048,172142;0,015991;2048,172142;0,000743;2048,172142;0,010746;2048,172142;0,017845
2050.035810,0.017093;;2050,03581;0,017093;2050,03581;0,001819;2050,03581;0,01152;2050,03581;0,019662
2051.899479,0.016949;;2051,899479;0,016949;2051,899479;0,001653;2051,899479;0,011953;2051,899479;0,019197
2053.763148,0.016532;;2053,763148;0,016532;2053,763148;0,001086;2053,763148;0,011536;2053,763148;0,01755
2055.626817,0.017405;;2055,626817;0,017405;2055,626817;0,001905;2055,626817;0,011706;2055,626817;0,018092
2057.490486,0.018790;;2057,490486;0,01879;2057,490486;0,003241;2057,490486;0,012606;2057,490486;0,019003
2059.354155,0.019673;;2059,354155;0,019673;2059,354155;0,003616;2059,354155;0,013182;2059,354155;0,019487
2061.217824,0.019859;;2061,217824;0,019859;2061,217824;0,003261;2061,217824;0,013051;2061,217824;0,020019
2063.081493,0.019424;;2063,081493;0,019424;2063,081493;0,002982;2063,081493;0,012652;2063,081493;0,020605
2064.945162,0.018570;;2064,945162;0,01857;2064,945162;0,003028;2064,945162;0,012211;2064,945162;0,020758
2066.808831,0.018256;;2066,808831;0,018256;2066,808831;0,003315;2066,808831;0,012363;2066,808831;0,020323
2068.672500,0.018663;;2068,6725;0,018663;2068,6725;0,003456;2068,6725;0,012959;2068,6725;0,020206
2070.536169,0.019662;;2070,536169;0,019662;2070,536169;0,003377;2070,536169;0,012944;2070,536169;0,020878
2072.399837,0.019636;;2072,399837;0,019636;2072,399837;0,003019;2072,399837;0,012968;2072,399837;0,021295
2074.263506,0.018679;;2074,263506;0,018679;2074,263506;0,003177;2074,263506;0,013059;2074,263506;0,020841
2076.127175,0.018524;;2076,127175;0,018524;2076,127175;0,00354;2076,127175;0,012738;2076,127175;0,020584
2077.990844,0.019315;;2077,990844;0,019315;2077,990844;0,003424;2077,990844;0,012842;2077,990844;0,020843
2079.854513,0.020157;;2079,854513;0,020157;2079,854513;0,003586;2079,854513;0,013091;2079,854513;0,021189
2081.718182,0.020260;;2081,718182;0,02026;2081,718182;0,003818;2081,718182;0,013041;2081,718182;0,021261
2083.581851,0.019789;;2083,581851;0,019789;2083,581851;0,004084;2083,581851;0,013523;2083,581851;0,021137
2085.445520,0.020211;;2085,44552;0,020211;2085,44552;0,004759;2085,44552;0,013914;2085,44552;0,021582
2087.309189,0.020581;;2087,309189;0,020581;2087,309189;0,004513;2087,309189;0,01347;2087,309189;0,022026
2089.172858,0.020328;;2089,172858;0,020328;2089,172858;0,003914;2089,172858;0,013534;2089,172858;0,022064
2091.036527,0.019940;;2091,036527;0,01994;2091,036527;0,003735;2091,036527;0,013724;2091,036527;0,022078
2092.900196,0.019644;;2092,900196;0,019644;2092,900196;0,003587;2092,900196;0,013163;2092,900196;0,02234
2094.763865,0.019839;;2094,763865;0,019839;2094,763865;0,003704;2094,763865;0,012695;2094,763865;0,022209
2096.627533,0.020272;;2096,627533;0,020272;2096,627533;0,004072;2096,627533;0,013021;2096,627533;0,021495
2098.491202,0.020472;;2098,491202;0,020472;2098,491202;0,004161;2098,491202;0,01375;2098,491202;0,021271
2100.354871,0.020468;;2100,354871;0,020468;2100,354871;0,004417;2100,354871;0,014046;2100,354871;0,021552
2102.218540,0.020099;;2102,21854;0,020099;2102,21854;0,004836;2102,21854;0,013282;2102,21854;0,021632
2104.082209,0.019986;;2104,082209;0,019986;2104,082209;0,004696;2104,082209;0,012551;2104,082209;0,021868
2105.945878,0.020206;;2105,945878;0,020206;2105,945878;0,004207;2105,945878;0,013167;2105,945878;0,022226
2107.809547,0.020470;;2107,809547;0,02047;2107,809547;0,004208;2107,809547;0,014324;2107,809547;0,022238
2109.673216,0.020787;;2109,673216;0,020787;2109,673216;0,004529;2109,673216;0,014137;2109,673216;0,021957
2111.536885,0.020591;;2111,536885;0,020591;2111,536885;0,004669;2111,536885;0,013399;2111,536885;0,022136
2113.400554,0.020056;;2113,400554;0,020056;2113,400554;0,004271;2113,400554;0,013314;2113,400554;0,022486
2115.264223,0.019889;;2115,264223;0,019889;2115,264223;0,003578;2115,264223;0,013298;2115,264223;0,022257
2117.127892,0.020210;;2117,127892;0,02021;2117,127892;0,003416;2117,127892;0,01303;2117,127892;0,02201
2118.991560,0.020571;;2118,99156;0,020571;2118,99156;0,003867;2118,99156;0,012706;2118,99156;0,022293
2120.855229,0.020657;;2120,855229;0,020657;2120,855229;0,004002;2120,855229;0,012875;2120,855229;0,022078
2122.718898,0.020778;;2122,718898;0,020778;2122,718898;0,003567;2122,718898;0,013422;2122,718898;0,021542
2124.582567,0.020255;;2124,582567;0,020255;2124,582567;0,003207;2124,582567;0,013393;2124,582567;0,021598
2126.446236,0.019366;;2126,446236;0,019366;2126,446236;0,003332;2126,446236;0,012898;2126,446236;0,021951
2128.309905,0.018943;;2128,309905;0,018943;2128,309905;0,003303;2128,309905;0,012409;2128,309905;0,021785
2130.173574,0.018975;;2130,173574;0,018975;2130,173574;0,002647;2130,173574;0,012162;2130,173574;0,021041
2132.037243,0.018554;;2132,037243;0,018554;2132,037243;0,002214;2132,037243;0,011796;2132,037243;0,01978
2133.900912,0.018554;;2133,900912;0,018554;2133,900912;0,001973;2133,900912;0,01191;2133,900912;0,018697
2135.764581,0.018683;;2135,764581;0,018683;2135,764581;0,001557;2135,764581;0,012208;2135,764581;0,018978
2137.628250,0.018181;;2137,62825;0,018181;2137,62825;0,001407;2137,62825;0,01215;2137,62825;0,019224
2139.491919,0.017414;;2139,491919;0,017414;2139,491919;0,001107;2139,491919;0,013025;2139,491919;0,018946
2141.355587,0.017029;;2141,355587;0,017029;2141,355587;0,000827;2141,355587;0,012862;2141,355587;0,018714
2143.219256,0.016549;;2143,219256;0,016549;2143,219256;0,000936;2143,219256;0,011632;2143,219256;0,01773
2145.082925,0.017018;;2145,082925;0,017018;2145,082925;-0,000476;2145,082925;0,011559;2145,082925;0,017557
2146.946594,0.017243;;2146,946594;0,017243;2146,946594;-0,002268;2146,946594;0,011827;2146,946594;0,017929
2148.810263,0.015620;;2148,810263;0,01562;2148,810263;-0,001497;2148,810263;0,01228;2148,810263;0,016985
2150.673932,0.013911;;2150,673932;0,013911;2150,673932;0,00012;2150,673932;0,011612;2150,673932;0,015949
2152.537601,0.013380;;2152,537601;0,01338;2152,537601;0,000804;2152,537601;0,009691;2152,537601;0,016427
2154.401270,0.012771;;2154,40127;0,012771;2154,40127;-0,000811;2154,40127;0,00872;2154,40127;0,015899
2156.264939,0.012139;;2156,264939;0,012139;2156,264939;-0,002646;2156,264939;0,009374;2156,264939;0,014689
2158.128608,0.011064;;2158,128608;0,011064;2158,128608;-0,003393;2158,128608;0,010074;2158,128608;0,014362
2159.992277,0.011572;;2159,992277;0,011572;2159,992277;-0,002865;2159,992277;0,011072;2159,992277;0,014276
2161.855946,0.013126;;2161,855946;0,013126;2161,855946;-0,002921;2161,855946;0,011802;2161,855946;0,015238
2163.719615,0.013271;;2163,719615;0,013271;2163,719615;-0,0029;2163,719615;0,011751;2163,719615;0,015137
2165.583283,0.012599;;2165,583283;0,012599;2165,583283;-0,002505;2165,583283;0,011778;2165,583283;0,013721
2167.446952,0.013423;;2167,446952;0,013423;2167,446952;-0,002279;2167,446952;0,011943;2167,446952;0,014993
2169.310621,0.013425;;2169,310621;0,013425;2169,310621;-0,001798;2169,310621;0,011865;2169,310621;0,01676
2171.174290,0.014126;;2171,17429;0,014126;2171,17429;-0,0013;2171,17429;0,011023;2171,17429;0,016018
2173.037959,0.014645;;2173,037959;0,014645;2173,037959;-0,00205;2173,037959;0,010801;2173,037959;0,014987
2174.901628,0.014771;;2174,901628;0,014771;2174,901628;-0,00287;2174,901628;0,01128;2174,901628;0,015582
2176.765297,0.015090;;2176,765297;0,01509;2176,765297;-0,002262;2176,765297;0,011688;2176,765297;0,01621
2178.628966,0.014229;;2178,628966;0,014229;2178,628966;-0,001604;2178,628966;0,011476;2178,628966;0,016927
2180.492635,0.013494;;2180,492635;0,013494;2180,492635;-0,001786;2180,492635;0,011401;2180,492635;0,016751
2182.356304,0.014464;;2182,356304;0,014464;2182,356304;-0,001896;2182,356304;0,012176;2182,356304;0,016473
2184.219973,0.015466;;2184,219973;0,015466;2184,219973;-0,001949;2184,219973;0,012857;2184,219973;0,016977
2186.083642,0.016048;;2186,083642;0,016048;2186,083642;-0,000503;2186,083642;0,012362;2186,083642;0,017348
2187.947310,0.015467;;2187,94731;0,015467;2187,94731;0,000942;2187,94731;0,011232;2187,94731;0,017305
2189.810979,0.014766;;2189,810979;0,014766;2189,810979;-0,000099;2189,810979;0,011342;2189,810979;0,017432
2191.674648,0.015190;;2191,674648;0,01519;2191,674648;-0,001357;2191,674648;0,011791;2191,674648;0,017794
2193.538317,0.016398;;2193,538317;0,016398;2193,538317;-0,00038;2193,538317;0,011801;2193,538317;0,018246
2195.401986,0.017625;;2195,401986;0,017625;2195,401986;0,000407;2195,401986;0,011692;2195,401986;0,018457
2197.265655,0.017630;;2197,265655;0,01763;2197,265655;0,000418;2197,265655;0,011792;2197,265655;0,018084
2199.129324,0.017332;;2199,129324;0,017332;2199,129324;-0,00004;2199,129324;0,011652;2199,129324;0,017819
2200.992993,0.017430;;2200,992993;0,01743;2200,992993;0,000129;2200,992993;0,012126;2200,992993;0,018386
2202.856662,0.016780;;2202,856662;0,01678;2202,856662;0,001245;2202,856662;0,012591;2202,856662;0,018921
2204.720331,0.016600;;2204,720331;0,0166;2204,720331;0,001595;2204,720331;0,012204;2204,720331;0,018566
2206.584000,0.016910;;2206,584;0,01691;2206,584;0,000964;2206,584;0,011824;2206,584;0,018492
2208.447669,0.017823;;2208,447669;0,017823;2208,447669;0,000793;2208,447669;0,011956;2208,447669;0,019085
2210.311337,0.017854;;2210,311337;0,017854;2210,311337;0,000867;2210,311337;0,012531;2210,311337;0,019184
2212.175006,0.017558;;2212,175006;0,017558;2212,175006;0,001475;2212,175006;0,012456;2212,175006;0,019251
2214.038675,0.017237;;2214,038675;0,017237;2214,038675;0,001754;2214,038675;0,012452;2214,038675;0,0195
2215.902344,0.017724;;2215,902344;0,017724;2215,902344;0,001875;2215,902344;0,013318;2215,902344;0,019375
2217.766013,0.018530;;2217,766013;0,01853;2217,766013;0,002024;2217,766013;0,013308;2217,766013;0,01939
2219.629682,0.018364;;2219,629682;0,018364;2219,629682;0,002054;2219,629682;0,012457;2219,629682;0,019737
2221.493351,0.017422;;2221,493351;0,017422;2221,493351;0,001911;2221,493351;0,011936;2221,493351;0,019987
2223.357020,0.017912;;2223,35702;0,017912;2223,35702;0,000944;2223,35702;0,012038;2223,35702;0,019827
2225.220689,0.018651;;2225,220689;0,018651;2225,220689;0,000304;2225,220689;0,012742;2225,220689;0,019941
2227.084358,0.018633;;2227,084358;0,018633;2227,084358;0,001468;2227,084358;0,012779;2227,084358;0,02004
2228.948027,0.018415;;2228,948027;0,018415;2228,948027;0,001868;2228,948027;0,012904;2228,948027;0,019702
2230.811696,0.018294;;2230,811696;0,018294;2230,811696;0,001555;2230,811696;0,01309;2230,811696;0,020086
2232.675364,0.018562;;2232,675364;0,018562;2232,675364;0,001714;2232,675364;0,012647;2232,675364;0,02028
2234.539033,0.019256;;2234,539033;0,019256;2234,539033;0,001675;2234,539033;0,012599;2234,539033;0,02021
2236.402702,0.019157;;2236,402702;0,019157;2236,402702;0,001053;2236,402702;0,01292;2236,402702;0,02057
2238.266371,0.019333;;2238,266371;0,019333;2238,266371;0,001088;2238,266371;0,012912;2238,266371;0,021054
2240.130040,0.019578;;2240,13004;0,019578;2240,13004;0,001082;2240,13004;0,01294;2240,13004;0,020916
2241.993709,0.019322;;2241,993709;0,019322;2241,993709;0,00137;2241,993709;0,012688;2241,993709;0,020861
2243.857378,0.019343;;2243,857378;0,019343;2243,857378;0,002083;2243,857378;0,012685;2243,857378;0,021241
2245.721047,0.019830;;2245,721047;0,01983;2245,721047;0,002827;2245,721047;0,012969;2245,721047;0,02143
2247.584716,0.020039;;2247,584716;0,020039;2247,584716;0,002545;2247,584716;0,013396;2247,584716;0,021754
2249.448385,0.020762;;2249,448385;0,020762;2249,448385;0,002601;2249,448385;0,013715;2249,448385;0,021918
2251.312054,0.020507;;2251,312054;0,020507;2251,312054;0,002343;2251,312054;0,013593;2251,312054;0,021522
2253.175723,0.019943;;2253,175723;0,019943;2253,175723;0,001571;2253,175723;0,012994;2253,175723;0,021127
2255.039392,0.019975;;2255,039392;0,019975;2255,039392;0,001866;2255,039392;0,013074;2255,039392;0,021141
2256.903060,0.019917;;2256,90306;0,019917;2256,90306;0,002919;2256,90306;0,013274;2256,90306;0,021516
2258.766729,0.020072;;2258,766729;0,020072;2258,766729;0,003107;2258,766729;0,013292;2258,766729;0,022026
2260.630398,0.020387;;2260,630398;0,020387;2260,630398;0,002943;2260,630398;0,013267;2260,630398;0,022156
2262.494067,0.020239;;2262,494067;0,020239;2262,494067;0,003152;2262,494067;0,013406;2262,494067;0,022013
2264.357736,0.020417;;2264,357736;0,020417;2264,357736;0,003521;2264,357736;0,013713;2264,357736;0,022147
2266.221405,0.021166;;2266,221405;0,021166;2266,221405;0,003821;2266,221405;0,013771;2266,221405;0,022358
2268.085074,0.021528;;2268,085074;0,021528;2268,085074;0,003565;2268,085074;0,013886;2268,085074;0,022842
2269.948743,0.021670;;2269,948743;0,02167;2269,948743;0,002985;2269,948743;0,013888;2269,948743;0,023032
2271.812412,0.022015;;2271,812412;0,022015;2271,812412;0,003427;2271,812412;0,01383;2271,812412;0,023058
2273.676081,0.022212;;2273,676081;0,022212;2273,676081;0,003874;2273,676081;0,013853;2273,676081;0,023227
2275.539750,0.022444;;2275,53975;0,022444;2275,53975;0,003684;2275,53975;0,014101;2275,53975;0,02319
2277.403419,0.022591;;2277,403419;0,022591;2277,403419;0,00359;2277,403419;0,014584;2277,403419;0,023336
2279.267087,0.022599;;2279,267087;0,022599;2279,267087;0,003943;2279,267087;0,014794;2279,267087;0,023699
2281.130756,0.022857;;2281,130756;0,022857;2281,130756;0,004635;2281,130756;0,014797;2281,130756;0,024055
2282.994425,0.023103;;2282,994425;0,023103;2282,994425;0,00518;2282,994425;0,014972;2282,994425;0,024309
2284.858094,0.023020;;2284,858094;0,02302;2284,858094;0,00521;2284,858094;0,01474;2284,858094;0,024841
2286.721763,0.023320;;2286,721763;0,02332;2286,721763;0,004995;2286,721763;0,014419;2286,721763;0,025189
2288.585432,0.023507;;2288,585432;0,023507;2288,585432;0,004813;2288,585432;0,014586;2288,585432;0,024894
2290.449101,0.023396;;2290,449101;0,023396;2290,449101;0,004763;2290,449101;0,014782;2290,449101;0,02453
2292.312770,0.023485;;2292,31277;0,023485;2292,31277;0,005094;2292,31277;0,014797;2292,31277;0,024769
2294.176439,0.023383;;2294,176439;0,023383;2294,176439;0,005296;2294,176439;0,015059;2294,176439;0,025124
2296.040108,0.023252;;2296,040108;0,023252;2296,040108;0,005167;2296,040108;0,015003;2296,040108;0,024882
2297.903777,0.023299;;2297,903777;0,023299;2297,903777;0,005403;2297,903777;0,014725;2297,903777;0,024803
2299.767446,0.023107;;2299,767446;0,023107;2299,767446;0,005635;2299,767446;0,014534;2299,767446;0,024923
2301.631114,0.023102;;2301,631114;0,023102;2301,631114;0,005294;2301,631114;0,014553;2301,631114;0,024761
2303.494783,0.023293;;2303,494783;0,023293;2303,494783;0,004995;2303,494783;0,01487;2303,494783;0,024836
